284,"월저축금액",58.54,60.1234,61.8044,63.7416,65.2468,66.401,66.6,66.603,66.632,66.6654,66.706,66.929,67.248,68.9764,70.6004,71.424,71.85,71.85,72.2724,72.82,73.11,73.4054,73.7128,74.129,74.622,74.785,74.892,74.979,75.6804,77.2522,78.268,79.0336,79.312,79.9468,81.7564,83.383,84.8388,86.1704,87.4108,87.8574,88.166,88.2124,88.2588,88.3052,88.6376,88.94,88.94,89.3378,90.2252,90.7052,91.03,91.03,91.2124,91.8736,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.3562,92.6404,92.66,92.7716,93.311,93.9232,94.6134,94.78,94.7934,95.182,95.639,96.248,96.5,96.5,96.635,96.7732,96.7964,96.9444,97.2692,98.822,100.9274,101.308,101.9686,103.7028,104.54,104.54,104.7424,105.0812,106.5486,107.598,107.8532,108.04,108.185,111.8816,115.28,115.28,115.28,115.28,120.824,128.48
284,"월소비금액",162.43,165.4518,168.9152,173.5378,176.6564,178.553,180.1568,181.7248,183.5112,185.7904,188.876,190.3656,191.0152,191.3462,191.59,191.59,191.7384,192.0458,193.5676,195.4366,196.208,196.92,197.5,197.74,197.74,198.665,200.174,204.408,206.9188,206.9884,207.99,209.411,212.3664,215.2828,217.9044,219.728,220.8068,225.9934,231.82,231.82,232.194,233.2786,233.726,233.784,234.7208,235.859,237.4772,239.1448,240.8732,241.6944,242.17,243.852,246.2748,250.6422,252.6224,252.663,255.1132,257.8224,258.4256,259.4314,261.096,261.8448,262.1116,263.48,264.9708,266.618,267.47,267.47,267.8572,268.5548,274.494,278.8672,279.7604,282.221,285.788,288.28,290.28,290.28,291.4776,294.3718,295.782,296.5244,302.0828,306.8066,308.3668,309.12,309.12,312.708,316.92,316.92,316.92,316.92,322.536,331.584,339.956,348.33,357.088,366.3348,376.1832,390.5298,406.59
285,"금융자산",3161.37,3182.62,3222.518,3275.67,3275.67,3275.67,3276.9524,3287.8528,3330.0504,3402.3524,3535.476,3593.3644,3628.1992,3689.9908,3708.2064,3717.694,3738.4136,3775.0484,3816.884,3862.002,3867.31,3867.31,3867.31,3867.31,3867.8156,3868.89,3885.55,3909.7484,3938.83,3938.83,3940.202,3942.26,3942.26,3957.9636,3979.4356,3987.854,4010.8308,4033.6288,4036.1312,4064.1188,4089.41,4089.41,4105.5324,4121.836,4132.138,4164.256,4184.86,4184.86,4204.9624,4228.238,4253.67,4270.8468,4281.7956,4292.246,4383.298,4423.414,4439.8652,4546.2444,4607.8756,4646.4584,4691.386,4717.0944,4730.8252,4731.6548,4735.5836,4741.122,4748.2348,4767.8188,4791.412,4817.456,4828.224,4885.0032,5010.4224,5099.5536,5146.1448,5147.43,5188.094,5258.71,5353.5068,5409.2124,5447.11,5470.63,5479.81,5496.624,5516.5928,5531.852,5566.652,5602.7412,5616.5588,5627.922,5636.878,5641.8692,5691.3916,5768.5956,5879.0548,5923.502,6088.1912,6437.2284,6630.8608,6932.84439999999,7367.65
285,"월저축금액",61.27,63.0924,64.3172,65.02,65.87,66.22,66.22,66.22,66.2904,66.4208,66.652,69.576,72.71,72.88,72.9564,73.33,74.486,75.166,75.6672,76.0276,76.394,76.9544,77.7908,78.4416,79.2088,80.12,80.2696,80.4912,80.8544,82.4592,83.676,84.5444,84.8368,85.7496,86.7908,86.852,87.0236,87.4044,88.3156,89.0396,89.678,90.2492,91.2012,91.87,91.87,91.87,91.954,92.158,92.6884,93.204,93.68,93.68,93.7808,93.96,93.96,95.14,97.01,97.86,98.3844,98.9304,100.406,101.3536,101.9468,102.1032,102.14,102.296,102.8264,103.564,104.1324,104.3092,104.396,104.4652,104.5264,104.818,105.1336,105.46,105.7252,105.85,105.9304,107.2972,107.86,107.86,107.86,108.1724,108.6132,108.858,108.9396,109.4812,111.7388,113.8352,115.28,115.28,115.28,115.5992,116.5036,122.106,126.1536,127.0852,129.5848,133.3472,138.42
285,"월소비금액",118.18,137.152,146.728,147.8964,148.1752,148.29,148.6084,151.3148,152.27,152.3072,152.518,152.58,152.6136,152.7564,152.8992,153,153,153.2408,153.4516,153.5128,157.414,160.5868,161.9876,162.07,163.686,167.12,172.2744,175.7368,177.6224,178.3432,179.692,181.27,181.27,181.5956,182.01,182.01,183.1572,184.48,184.82,185.0196,185.802,188.0868,188.49,188.7852,189.6216,190.524,191.3568,192.0776,196.184,200.2172,203.93,204.2292,204.37,204.44,205.63,206.12,206.1912,206.7964,207.7228,208.63,208.63,209.566,210.7768,211.6132,212.3872,214.16,218.376,219.4728,219.7908,219.9064,222.272,224.778,227.056,228.6556,230.8272,233.69,234.9752,235.6916,235.89,235.89,236.838,238.7712,243.1164,244.65,245.0844,247.546,249.2828,250.9144,253.1856,258.6652,263.602,264.8668,266.1428,267.3012,268.2396,269.262,272.012,277.214,332.2912,368.3544,379.52
286,"금융자산",188.71,208.1297,236.8182,250.69,250.8832,252.043,257.52,263.6976,265.9952,268.0255,278.267,281.8097,285.4432,299.1225,304.6954,312.621,313.08,313.08,320.348,321.5328,330.486,334.2226,334.72,337.32,341.7536,345.97,362.5936,366.2605,370.5648,372.2199,373.736,375.9927,376.95,378.7968,379.23,386.2315,386.8756,387.2434,393.8086,402.46,404.732,405.3,406.381,407.5335,409.8,409.8,409.8,415.1009,420.5252,422.3374,427.1,436.6046,448.8316,450.5425,454.9954,456.96,469.7204,472.1881,483.677,488.5176,491.568,498.0871,508.8312,521.192,550.64,551.8605,563.4412,582.4072,588.4564,593.1248,596.18,596.5184,610.6784,624.3238,626.3082,628.76,629.7584,638.0121,652.4,657.0516,661.48,672.4193,691.568,704.0011,707.32,725.29,733.0424,734.9359,739.194,755.2306,763.846,787.1626,808.65,814.7902,836.436400000001,859.24,879.8824,892.9792,932.6778,1037.7744,1171.2
286,"월저축금액",11.42,13.0934,13.515,14.2736,14.7028,14.829,14.913,15.4554,15.46,15.7807,16.12,16.498,16.8992,17.0761,17.249,17.25,17.3696,17.8747,18.0804,18.1183,18.464,18.8722,19.1222,19.3853,19.8144,20.155,20.3776,20.4734,20.6252,20.8713,21.046,21.3039,21.66,21.6924,21.8574,22.0285,22.5304,22.6762,22.84,22.8446,22.86,22.95,22.9782,22.9953,23.4864,23.7355,23.84,24.0138,24.2996,24.37,24.535,24.58,24.58,24.6136,24.74,24.7505,24.77,25.01,25.0712,25.09,25.114,25.3178,25.5578,25.6973,26.2456,26.362,26.4,26.4209,26.5176,26.73,26.73,26.844,27.15,27.15,28.0734,28.3825,29.1884,29.4213,29.6272,29.8818,29.988,30.7289,31.0106,31.19,31.3836,31.629,31.8112,31.9467,32.394,32.73,32.733,33.088,33.3,34.0007,34.3426,36.3425,37.9492,38.556,38.9518,39.9464,42.6
286,"월소비금액",5.73,33.4631,54.3172,56.0271,57.6428,58.309,60.6312,61.6221,62.0896,62.3937,63.611,64.4332,65.8008,66.3965,66.9466,66.98,67.2356,67.8314,68.0858,68.8826,68.95,68.95,69.0472,69.2081,69.8604,70.0025,71.0232,71.2363,71.9256,72.1153,72.469,73.111,73.582,75.3159,78.5524,83.06,83.3604,83.4071,84.4182,85.2645,86.356,88.1518,88.87,89.9653,90.01,90.179,90.3,90.8925,91.3104,91.7479,92.11,92.6005,92.804,92.9284,92.96,93.5,93.9508,96.6045,97.2324,98.4179,98.776,99.4695,99.6614,99.8,100.5684,100.746,100.86,100.97,101.2664,101.4564,101.789,102.1302,102.4812,103.3823,106.033,106.5,107.1876,107.4435,108.8864,114.12,114.432,115.6168,121.1234,124.0259,128.1496,128.4625,129.19,129.6502,130.41,130.5268,130.873,131.58,131.8,138.8924,142.1,146.825,150.726,154.5663,159.16,159.1729,159.55
287,"금융자산",537.3,583.8512,643.3228,680.7952,708.7876,749.052,771.5484,776.0648,780.7632,801.5064,811.266,820.88,827.0636,828.7512,866.3088,881.836,888.1532,902.9564,917.6516,945.7224,972.984,981.0864,984.164,988.0088,989.3808,994.69,1001.2924,1002.7416,1008.5316,1010.88,1011.428,1012.25,1012.7988,1015.79,1017.23,1026.31,1040.7152,1050.818,1051.612,1052.2708,1056.75,1059.5948,1066.91,1067.9176,1069.2,1069.2,1069.2,1077.18,1096.1052,1099.23,1099.23,1099.23,1099.4108,1103.324,1113.1324,1126.986,1148.148,1150.2272,1155.318,1158.2196,1158.27,1158.27,1161.2172,1170.0336,1194.06,1208.77,1214.282,1217.9684,1247.8684,1298.8108,1314.238,1315.87,1315.87,1343.1448,1356.7672,1364.41,1383.3164,1409.648,1423.13,1426.0772,1463.908,1522.1416,1533.93,1533.93,1563.2844,1620.324,1685.4892,1692.82,1726.8824,1852.94,1858.026,1894.6044,1956.8628,2108.632,2262.1036,2345.488,2765.3096,3342.47079999999,3562.2808,3746.932,3761.46
287,"월저축금액",28.54,29.1084,30.3128,33.4028,35.3476,37.778,38.9384,39.76,39.76,39.976,40.1,40.7348,40.82,40.8344,41.1896,41.306,41.574,42.0024,42.4768,42.678,43.152,43.4472,43.46,43.46,43.46,43.65,43.67,43.6892,43.79,43.8636,44.116,44.3656,44.48,44.6208,45.0816,45.414,45.8208,48.0108,48.2792,49.0172,49.396,49.8396,49.9296,50.0352,50.4232,51.046,51.25,51.364,51.4924,51.6664,51.68,51.8316,52.3884,52.824,53.108,53.55,53.55,53.8076,54.3236,54.5792,54.61,55.358,55.8824,55.9304,56.2196,56.56,56.9392,57.4072,57.6444,58.4136,59.178,59.4104,59.6176,59.68,59.7996,59.81,60.27,60.2732,60.326,60.5328,60.982,61.384,62.2724,62.95,63.7636,64.08,65.5496,67.718,69.5928,69.9,69.986,70.6716,71.5536,72.22,73.4448,74.922,75.7788,76.2708,76.41,80.32,83.8
287,"월소비금액",72.27,79.9984,82.006,89.5588,108.1216,111.44,111.6896,114.3232,117.9656,118.9916,119.416,119.9424,120,121.8796,123.328,125.28,125.982,127.3536,128.032,128.506,128.854,129.206,131.626,132.8656,132.96,134.71,135.0696,136.108,136.5052,137.6332,137.82,138.5748,139.4136,140.6648,141.3524,141.4,141.4088,141.7748,142.9736,143.366,143.878,145.4236,149.5744,152.2832,155.5224,157.29,158.9972,159.49,159.49,159.9868,160.03,161.638,161.73,161.8284,162.6072,163.7,164.066,165.2128,165.93,165.93,166.218,166.29,167.9892,168.1724,170.9864,171.84,171.84,172.6788,175.5252,177.9572,179.072,182.3652,184.074,185.8248,187.1244,190.32,202.9328,205.9764,207.9,215.1608,230.59,231.0748,231.6,231.7344,235.4028,236.824,236.83,237.7132,237.83,237.8564,238.058,238.09,239.6668,244.9472,248.1,248.286,253.2584,262.4028,266.334,284.8768,289.05
288,"금융자산",115.73,149.5124,162.65,165.2372,176.8796,180.218,182.7468,186.2508,188.2452,192.1932,197.574,204.1404,204.87,204.87,205.994,216.11,218.92,221.5288,229.3552,229.79,231.362,233.8328,234.5096,235.4776,236.974,239.17,239.17,239.17,239.3972,240.4196,240.59,243.0124,248.16,248.16,251.1744,254.944,256.7584,258.5024,260.6228,263.0844,265.194,265.78,265.78,265.78,266.188,266.38,266.38,266.38,268.144,270.7004,273.71,279.4484,285.6048,291.1744,293.7592,294.646,295.0492,295.7812,305.1628,309.946,311.74,311.74,315.7912,318.9124,321.1436,327.746,334.4212,339.5116,341.3764,341.514,341.53,342.9988,351.8116,353.77,354.9404,357.95,364.1204,366.8456,367.26,367.26,372.246,378.674,385.4424,388.5456,394.8648,401.204,403.4144,403.66,407.6596,417.0028,437.098,457.318,480.5668,509.7772,515.0856,516.82,536.066800000001,651.547600000001,689.306,704.5612,719.35
288,"월저축금액",4.25,4.3652,4.7092,5.09,5.09,5.144,5.2248,5.3244,5.4036,5.43,5.468,5.6048,5.62,5.62,5.6248,5.668,5.7424,5.8264,5.9056,5.91,5.93,5.96,5.96,5.96,6.03,6.21,6.21,6.2628,6.3348,6.3564,6.384,6.4,6.4012,6.4228,6.4828,6.554,6.6044,6.6676,6.79,6.9516,6.966,7.0324,7.1068,7.1572,7.1804,7.23,7.2924,7.3068,7.3156,7.3256,7.34,7.3904,7.4408,7.4992,7.5856,7.6,7.6128,7.64,7.64,7.6736,7.726,7.7836,7.8476,7.9124,7.9772,8.042,8.0704,8.08,8.08,8.148,8.272,8.41,8.41,8.5332,8.6412,8.67,8.8428,9.0112,9.1752,9.3336,9.462,9.53,9.552,9.948,10.4112,10.874,11.2484,11.8852,12.22,12.224,12.26,12.4728,12.7488,13.0152,13.0572,13.246,13.5172,13.5604,13.71,13.9628,14.33
288,"월소비금액",5.44,5.7784,5.91,6.1372,7.1596,7.714,8.0692,8.28,8.28,8.6016,8.98,9.088,9.2792,9.38,9.416,9.74,10.5112,11.752,13.588,14.846,15.758,16.31,16.31,16.4612,16.8684,17.61,17.61,17.7288,17.8848,17.9064,18.318,18.7276,19.0284,19.1796,19.23,19.23,19.23,19.3644,19.44,19.448,19.52,19.6596,20.094,21.066,21.2764,21.362,21.452,21.884,22.3608,22.66,22.66,22.66,23.2936,24.1592,24.4256,24.47,24.47,24.5152,25.3288,25.6,25.646,25.8116,25.958,26.0912,26.2064,26.264,26.5036,26.71,26.71,26.914,27.094,27.22,27.22,27.4608,27.65,27.65,27.722,27.9084,28.2796,29.0428,29.32,29.4488,29.51,29.51,29.7644,30.072,30.1872,30.3792,30.4944,30.52,30.52,30.6032,30.7664,31.0256,32.4748,33.298,33.64,34.36,35.4832,36.6404,37.67
289,"금융자산",797.36,956.8072,985.6376,997.234,1002.8652,1019.142,1121.1136,1146.0088,1146.42,1146.42,1146.42,1148.8072,1166.0488,1170.6304,1179.4036,1227.25,1233.6436,1241.0924,1245.786,1266.6872,1270.19,1270.19,1287.5312,1291.8988,1293.6684,1299.93,1302.12,1309.6016,1314.5348,1340.55,1354.11,1367.6608,1373.44,1386.1532,1391.6,1405.424,1414.64,1414.64,1433.46,1449.48,1452.502,1458.7732,1458.92,1459.6544,1491.3128,1510.01,1522.8464,1531.8288,1533.93,1536.02,1538.68,1544.5096,1580.0492,1596.9156,1605.5612,1608.13,1608.13,1608.13,1611.21,1611.21,1611.21,1612.6884,1620.45,1620.45,1626.1704,1644.686,1664.12,1664.12,1664.4976,1682.0496,1693.44,1705.2732,1712.9556,1724.2088,1724.6,1735.15,1762.8132,1769.2,1775.1908,1787.4196,1790.11,1808.7568,1839.7444,1847.9124,1850.69,1866.044,1876.9472,1883.0492,1885.0624,1898.2156,1917.03,1990.0956,2015.4836,2044.2824,2099.7084,2165.548,2255.38,2270.726,2326.9088,2763.4764,3031.72
289,"월저축금액",51.87,53.0828,55.1388,57.9784,58.546,59.552,60.3468,60.9156,61.3156,62.758,62.95,63.1332,63.9084,64.6256,64.64,65.02,65.566,66.2904,66.4,66.7264,66.91,67.3128,67.5488,68.1848,68.4452,68.52,68.57,68.6924,68.948,69.2076,69.836,70.0628,70.3204,70.6532,70.9104,70.986,71.05,71.1004,71.7448,72.22,73.036,73.06,73.1588,73.2684,73.48,73.898,74.2172,74.3276,75.1276,75.3528,75.83,76.8936,77.3432,77.8232,77.9,77.9,78.6536,78.8752,79.6392,80.3088,80.67,80.8932,81.828,82.34,82.3484,82.42,82.4392,82.8532,83.1516,84.352,84.37,84.5752,84.64,84.64,85.8636,86.35,86.5124,86.64,86.64,86.7216,87.548,87.79,88.0844,89.1076,89.4588,90.168,91.41,91.6044,91.9884,92.01,93.23,93.8,95.212,95.4912,95.85,96.13,97.9204,98.5828,99.6184,100.1972,111.62
289,"월소비금액",112.23,118.7136,122.2084,125.2204,125.6472,130.658,133.0216,134.3884,137.0092,138.0708,138.096,138.2432,138.47,138.7564,139.5172,140.836,141.9724,142.2452,142.6196,145.1528,146.182,147.174,149.67,150.01,150.9156,151.47,154.4852,155.244,157.7144,159.452,159.906,160.9756,161.91,161.91,162.14,162.14,162.2152,162.4504,162.47,162.47,162.7,162.7,163.2252,163.9704,164.4672,164.666,165.3896,168.18,168.18,170.28,170.28,170.6104,170.87,173.114,174.2708,174.59,174.59,175.1512,175.2,175.2548,176.612,176.64,176.64,177.25,177.25,177.784,178.3516,178.61,181.83,181.83,181.954,183.7876,185.114,186.44,186.44,186.45,187.8452,188.3,188.3,188.4512,189.122,199.934,202.5888,208.16,208.3084,214.024,218.4792,235.1868,236.584,237.598,239.502,241.8912,243.5848,245.65,245.6628,248.18,248.3548,251.492,255.0828,268.8508,275.02
290,"금융자산",1649.45,1667.3078,1685.1656,1703.0234,1716.3772,1719.034,1721.6908,1724.3476,1742.974,1772.5795,1802.185,1831.7905,1836.2968,1837.6657,1839.0346,1840.6,1843.03,1845.46,1847.89,1877.5901,1936.658,1995.7259,2054.7938,2073.7811,2081.3168,2088.8525,2095.856,2096.207,2096.558,2096.909,2101.726,2114.1352,2126.5444,2138.9536,2152.3384,2166.211,2180.0836,2193.9562,2203.6298,2213.1419,2222.654,2238.7419,2273.6178,2308.4937,2343.3696,2379.1305,2415.5994,2452.0683,2488.5372,2496.3964,2499.28,2502.1636,2511.5672,2558.4608,2605.3544,2652.248,2679.0104,2680.6088,2682.2072,2683.8056,2685.946,2688.2761,2690.6062,2692.946,2695.538,2698.13,2700.722,2707.9085,2724.284,2740.6595,2757.035,2764.137,2765.784,2767.431,2769.078,2769.205,2769.2104,2769.2158,2770.267,2774.9785,2779.69,2784.4015,2798.0338,2819.9497,2841.8656,2863.7815,2890.0776,2917.3692,2944.6608,2976.636,3046.08,3115.524,3184.968,3279.3226,3409.9108,3540.499,3671.0872,3709.78,3709.78,3709.78,3709.78
290,"월저축금액",91.95,93.6159,95.2818,96.9477,98.3712,99.219,100.0668,100.9146,101.26,101.26,101.26,101.26,101.308,101.362,101.416,101.5175,101.828,102.1385,102.449,103.0338,103.914,104.7942,105.6744,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.9438,106.0545,106.1652,106.2759,106.8468,107.4354,108.024,108.5321,108.8102,109.0883,109.3664,109.715,110.12,110.525,110.93,110.99,110.99,110.99,111.122,112.013,112.904,113.795,114.464,114.8555,115.247,115.6385,115.814,115.9139,116.0138,116.1524,117.2972,118.442,119.5868,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,120.35,121.0962,122.5353,123.9744,125.4135,125.68,125.68,125.68,125.7184,126.064,126.4096,126.7552,126.96,126.96,126.96,126.96,126.96,126.96,126.96,126.96
290,"월소비금액",130.1,131.6903,133.2806,134.8709,136.0228,136.1335,136.2442,136.3549,136.9168,137.7889,138.661,139.5331,144.2548,149.4577,154.6606,159.873,165.1272,170.3814,175.6356,178.36,178.36,178.36,178.36,184.6243,192.6784,200.7325,208.8598,217.9021,226.9444,235.9867,241.792,242.0944,242.3968,242.6992,243.1798,243.7495,244.3192,244.8889,245.196,245.493,245.79,246.0751,246.3262,246.5773,246.8284,246.94,246.94,246.94,246.94,247.2873,247.695,248.1027,248.45,248.45,248.45,248.45,249.344,251.3555,253.367,255.3785,255.9,255.9,255.9,255.9095,256.166,256.4225,256.679,256.85,256.85,256.85,256.85,256.9843,257.1976,257.4109,257.6242,257.6525,257.666,257.6795,257.69,257.69,257.69,257.69,258.999,261.5235,264.048,266.5725,267.2578,267.5251,267.7924,268.03,268.03,268.03,268.03,268.5283,269.7514,270.9745,272.1976,274.6367,277.5878,280.5389,283.49
291,"금융자산",353.81,398.299,405.37,416.457,451.118,457.51,474.392,486.26,486.26,486.56,489.26,497.87,498.49,502.801,514.49,515.93,519.456,522.453,546.372,555.56,560.31,560.47,561.758,575.506,581.728,587.955,596.122,600.72,601.004,608.929,611.56,611.9,613.068,614.13,623.196,632.88,637.73,639.077,643.836,654.345,661.55,664.637,669.892,672.204,677.02,677.75,680.05,684.905,702.734,705.49,705.76,714.691,717.71,725.043,732.484,737.155,740.87,748.195,753.27,771.07,773.7,794.168,805.46,809.833,815.484,822.875,836.89,868.272,880.432,887.212,893.84,902.643,917.074,920.171,921.692,934.865,954.028,959.035,963.44,963.45,976.64,994.406,998.02,1002.294,1005.75,1012.75,1017.954,1026.61,1037.826,1059.247,1088.43,1097.66,1103.776,1106.217,1106.25,1106.25,1116.564,1155.26,1188.402,1324.958,1693.05
291,"월저축금액",14.7,15.44,16.44,17.618,18.266,19.105,19.968,20.281,20.578,20.76,20.78,21.374,21.54,21.66,21.69,21.815,22.042,22.267,22.7,22.84,22.84,23.01,23.312,23.34,23.512,23.775,23.83,23.905,23.994,24.426,24.48,24.58,24.758,24.838,24.89,24.99,25.022,25.053,25.074,25.365,25.96,26.117,26.29,26.425,26.456,26.63,26.886,26.928,27.174,27.576,27.87,28.749,29.064,30.01,30.08,30.67,30.864,31.067,31.224,31.396,31.65,32.303,32.53,32.717,32.92,33.2,33.474,33.651,33.904,34.543,35.56,36.024,36.088,36.376,36.73,37.26,37.854,38.486,39.022,39.56,39.58,39.737,39.76,39.851,40.112,40.16,40.602,40.719,40.95,41.211,42.42,42.994,43.65,43.77,43.77,43.845,43.936,44.534,45.464,49.846,55.01
291,"월소비금액",57.18,57.854,58.618,58.997,60.42,60.96,61.25,62.22,63.442,65.411,66.16,66.323,67.22,67.361,67.912,68.325,70.368,70.64,70.64,70.83,71.14,71.587,73.294,74.854,75.88,78.93,81.312,82.185,82.884,84.971,86.18,88.045,90.176,90.907,90.982,91.235,91.568,92.232,93.91,94.013,94.5,94.968,95.05,95.231,95.318,97.28,97.552,98.119,98.948,99.265,99.95,100.424,102.05,103.853,103.93,105.01,105.066,105.554,106.134,107.14,107.23,108.991,109.832,111.738,112.45,113.92,114.37,116.235,123.446,126.216,129.82,129.946,130.608,131.439,132.532,133.77,135.076,135.739,136.444,137.36,138.81,139.53,140.83,141.83,142.33,142.985,143.904,146.249,148.596,150.893,152,153.017,162.102,167.209,172.294,173.84,175.086,177.31,181.738,189.398,236.11
292,"금융자산",1004.66,1046.3786,1148.37,1214.1046,1241.6912,1267.379,1290.2584,1328.1694,1348.4324,1348.46,1352.92,1352.92,1358.9812,1368.786,1423.9048,1436.311,1443.59,1443.59,1459.7996,1493.83,1506.076,1514.7318,1550.9612,1559.754,1562.13,1567.55,1577.97,1577.97,1579.9664,1583.4836,1595.896,1606.4442,1640.2964,1653.897,1665.844,1674.562,1678.9468,1682.98,1682.98,1686.92,1690.622,1691.1236,1693.0964,1713.771,1723.7504,1730.34,1757.55,1760.9688,1773.7816,1782.03,1782.03,1782.03,1789.6196,1796.3282,1805.674,1819.14,1821.18,1821.18,1822.1744,1829.5394,1829.62,1851.2132,1897.9848,1901.87,1902.5256,1918.26,1991.57,2068.1174,2121.2812,2146.84,2171.83,2174.8846,2222.74,2240.22,2242.37,2243.9,2261.0756,2318.743,2346.696,2360.6486,2363.65,2404.018,2423.114,2430.4862,2432.96,2461.981,2472.7948,2561.1126,2610.54,2619.47,2638.91,2676.2414,2744.41,2770.723,2928.7852,2966.455,3169.5572,3388.6062,3600.6396,3700.43,4822.66
292,"월저축금액",48.7,51.7244,52.5804,53.05,53.8844,54.646,55.026,55.139,56.6216,58.5794,59.816,60.24,60.2528,60.736,61.322,61.61,61.95,62.0844,62.468,63.35,64.248,64.56,65.0844,65.5,66.3004,66.91,67.0272,67.2822,67.4,67.4188,67.89,67.9032,68.04,68.349,68.4428,68.741,69.0584,69.1364,69.6112,69.8648,69.99,70.09,70.22,70.318,70.9352,71.557,71.948,72.3284,72.8984,73.48,73.48,73.6904,73.9872,74.01,74.01,74.043,74.9124,77.0868,78.0596,79.871,80.706,81.29,81.88,81.88,82.37,82.37,82.97,82.97,82.97,83.1384,83.32,83.6224,83.66,83.8826,83.92,84.4,85.08,85.08,85.2636,85.7396,85.76,86.1694,86.6296,86.898,87.274,87.632,88.1624,88.5546,89.05,89.3116,89.766,90.4926,91.3008,92.2022,92.7476,96.038,97.7256,99.4874,100.6036,104.2446,121.22
292,"월소비금액",110.99,111.51,111.7088,120.9664,122.8208,125.09,127.516,128.7346,132.1756,132.3466,132.906,134.1588,134.5488,138.002,138.7492,139.015,140.6464,141.4018,143.6192,144.6248,145.248,146.8962,148.7072,153.5972,156.33,157.225,158.682,160.7974,161.3064,162.7086,164.756,165.0292,165.7028,166.6352,168.136,169.048,169.4668,169.9876,173.06,174.485,175.306,175.3794,175.9632,179.1494,179.49,179.518,179.558,179.672,180.2328,180.78,180.87,181.4836,183.1776,183.832,184.43,184.759,186.7844,187.17,187.17,187.9426,188.32,189.1664,191.0984,192.37,193.84,193.84,197.6176,201.0576,202,202.6118,203.45,203.6408,204.9232,207.4204,207.6008,209.55,209.6832,211.06,211.0664,211.3468,211.746,216.5,216.9108,220.0058,221.5376,223.194,224.1804,224.22,224.5828,225.2454,227.24,229.1346,233.9,236.9502,238.41,239.05,239.27,240.8256,242.8832,245.8348,276.91
293,"금융자산",1414.55,1658.08,1766.4414,1779.1503,1781.5004,1831.7885,1872.5,1872.5,1892.4716,1917.8249,1944.472,1956.4852,1994.3112,2036.8285,2069.453,2089.227,2099.5852,2101.752,2102.178,2119.9157,2139.808,2145.3744,2173.143,2199.2208,2219.3592,2234.7875,2240.22,2252.834,2305.516,2334.657,2371.355,2424.17,2424.17,2440.3767,2463.4476,2471.499,2504.56,2539.9271,2568.1354,2649.9705,2709.356,2756.2071,2836.1602,2928.0542,2991.57,2991.57,3032.3448,3053.35,3055.8716,3078.2508,3084.87,3086.5773,3092.3496,3137.5347,3163.69,3163.733,3164.3436,3198.9963,3237.84,3237.84,3249.33,3256.99,3257.0972,3260.9028,3280.3592,3368.1415,3675.1526,3735.69,3735.69,3735.69,3735.69,3740.241,3754.1628,3797.7852,3816.3462,3828.9125,3844.9656,3850.1111,3852.2,3852.2,3852.2,3852.2,3863.8028,3901.2482,4021.8744,4166.141,4319.6506,4411.2477,4624.1552,4822.66,4822.66,4822.66,4822.66,4822.66,4822.66,4943.647,5188.0144,5616.2083,5694.61,5740.9984,5854.57
293,"월저축금액",66,67.9738,82.598,101.7216,101.9488,102.5115,103.2212,104.0164,104.1452,104.3226,105.158,109.6168,110.836,110.86,110.86,111.1915,111.982,113.1225,113.655,114.3786,115.026,115.2603,115.29,115.3065,115.3492,115.5125,115.57,115.6499,115.9836,116.3586,116.814,117.36,117.36,117.4847,117.7102,118.0155,118.3096,118.9706,120.2344,120.3252,120.35,120.405,120.76,121.0461,121.22,121.22,121.22,121.22,121.22,121.22,121.22,121.22,121.22,121.22,121.22,121.2405,121.5316,121.8697,122.1922,122.3981,122.43,122.43,122.43,122.43,122.43,123.243,127.0912,127.85,127.85,127.85,127.85,128.5101,129.646,130.7465,131.01,131.0375,131.1156,132.2925,133.5692,134.71,134.71,136.0666,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.98,138.37,138.37,138.37,138.37,138.37,138.37,144.8486,150.7667,153.77
293,"월소비금액",141.84,143.1677,144.9364,146.8627,148.1336,150.8675,154.599,159.3205,159.8872,163.8742,170.051,171.5491,171.95,171.9914,172.1192,172.3965,172.54,172.5526,172.6804,173.3717,174.176,174.6233,174.8784,177.6796,183.2096,184.8,185.4704,187.0416,193.0624,194.08,194.143,194.3447,198.2284,202.0734,206.1354,211.1835,216.058,219.1823,219.5302,224.094,227.704,231.392,240.054,242.6422,244.478,248.88,249.3616,250.1826,251.6276,253.3813,255.76,258.0295,259.414,259.8913,260.6342,261.71,261.71,262.0249,262.4304,262.6292,263.356,263.8944,264.1014,265.5711,268.4884,271.49,271.49,272.0828,272.922,273.916,274.889,275.3,275.3312,275.5158,275.56,276.225,278.1136,278.5215,281.045,285.0037,285.664,285.85,286.5298,288.7237,288.9528,289.0685,289.753,295.4685,297.32,298.2738,301.838,302.9073,303.7596,304.8084,305.0072,308.212,312.4288,314.1541,315.6996,317.4223,319.46
